action_times,actions,block,button_pressed,correct,key_press,path,queries,questions,responses,rewards,rt,score,simulation_mode,stimulus,time_elapsed,trial_index,trial_id,trial_type,pid
"[2464, 3647, 4225]","[u'up', u'up', u'right']",train_basic,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 10, 10]","[2462, 672, 68]",25.0,"[None, None, None]",,56256,4.0,-7.824465990977061e+18,mouselab-mdp,5
"[5131, 6170, 6732]","[u'up', u'up', u'left']",train_basic,,,,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 5, 10]","[5128, 535, 46]",25.0,"[None, None, None]",,65247,5.0,-8.685761292807083e+18,mouselab-mdp,5
"[7611, 8952, 9480]","[u'up', u'up', u'right']",train_basic,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-5, 5, 10]","[7609, 828, 21]",10.0,"[None, None, None]",,76846,6.0,5.439632916575948e+18,mouselab-mdp,5
"[4405, 5541, 6100]","[u'up', u'up', u'right']",train_basic,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 10, -5]","[4402, 617, 45]",15.0,"[None, None, None]",,85022,7.0,-2.113118043168124e+18,mouselab-mdp,5
"[4324, 4868, 5428]","[u'up', u'up', u'right']",train_basic,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, -10, 10]","[4322, 23, 51]",5.0,"[None, None, None]",,92606,8.0,8.892810546696874e+17,mouselab-mdp,5
"[6370, 7010, 7554]","[u'left', u'left', u'up']",train_basic,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 5, -5]","[6368, 135, 26]",5.0,"[None, None, None]",,102444,9.0,3.079720304695456e+18,mouselab-mdp,5
"[6574, 9134, 10350]","[u'left', u'left', u'down']",train_hidden,,,,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-10, 10, -10]","[6572, 2045, 711]",-10.0,"[None, None, None]",,117707,10.0,2.702860947760116e+18,mouselab-mdp,5
"[578, 1586, 2419]","[u'left', u'left', u'up']",train_hidden,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-5, 10, 10]","[575, 495, 314]",15.0,"[None, None, None]",,122043,11.0,7.03335331080147e+17,mouselab-mdp,5
"[262, 790, 1430]","[u'right', u'right', u'down']",train_hidden,,,,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -10, -10]","[261, 17, 124]",-10.0,"[None, None, None]",,125179,12.0,4.49272063618337e+18,mouselab-mdp,5
"[109, 860, 1404]","[u'right', u'right', u'up']",train_hidden,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, -5, 10]","[107, 232, 26]",10.0,"[None, None, None]",,129659,13.0,9.182422570892963e+18,mouselab-mdp,5
"[249, 1288, 1896]","[u'up', u'up', u'right']",train_hidden,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -10, 10]","[248, 529, 88]",10.0,"[None, None, None]",,133611,14.0,3.812331254939213e+18,mouselab-mdp,5
"[24560, 25631, 26255]","[u'left', u'left', u'down']",train_inspector,,,,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'6', u'10', u'9', u'1', u'2', u'4', u'3', u'7', u'8', u'12', u'11'], u'time': [11717, 15947, 17210, 17725, 18443, 18867, 19725, 20530, 21004, 21467, 22155, 22546]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 10, -5]","[24558, 538, 113]",10.0,"[None, None, None]",,164616,15.0,4.517249616187461e+18,mouselab-mdp,5
"[7121, 7759, 8447]","[u'left', u'left', u'down']",train_inspector,,,,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'10', u'11', u'12', u'5', u'8', u'6', u'7', u'3', u'4', u'2', u'1'], u'time': [458, 817, 1635, 2170, 2729, 3257, 3649, 4057, 4609, 5377, 5753, 6313]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 10, -5]","[7118, 117, 174]",10.0,"[None, None, None]",,176040,16.0,-7.125102216625555e+18,mouselab-mdp,5
"[7579, 8683, 9259]","[u'left', u'left', u'up']",train_inspector,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'6', u'8', u'7', u'12', u'9', u'10', u'11', u'2', u'4', u'3'], u'time': [549, 1230, 1678, 1974, 2598, 3557, 4437, 4813, 5238, 5981, 6789, 7189]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 10, 10]","[7577, 570, 64]",25.0,"[None, None, None]",,187911,17.0,4.842692465290208e+18,mouselab-mdp,5
"[6651, 7194, 8201]","[u'up', u'up', u'right']",train_inspector,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'10', u'12', u'11', u'5', u'6', u'7', u'8', u'1', u'2', u'3', u'4'], u'time': [652, 1071, 1427, 1772, 2235, 2578, 3270, 4027, 4803, 5154, 5546, 6146]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 10, 5]","[6649, 24, 497]",20.0,"[None, None, None]",,198902,18.0,-2.401185042585887e+18,mouselab-mdp,5
"[5024, 5634, 6288]","[u'up', u'up', u'right']",train_inspector,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'2', u'5', u'6', u'9', u'10', u'3', u'4'], u'time': [1371, 1691, 2450, 2938, 3378, 3715, 4274, 4571]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 10, 10]","[5022, 80, 135]",30.0,"[None, None, None]",,209798,19.0,6.300325444535346e+18,mouselab-mdp,5
"[18682, 19226, 20554]","[u'up', u'up', u'right']",train_inspect_cost,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'1', u'2'], u'time': [10293, 12684, 14188, 15316]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 10, 5]","[18681, 34, 813]",21.0,"[None, None, None]",,235332,20.0,-1.4141965748565614e+17,mouselab-mdp,5
"[16294, 17271, 17814]","[u'left', u'left', u'up']",train_inspect_cost,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'1', u'2', u'10', u'6', u'7', u'8', u'11'], u'time': [1048, 2058, 2584, 3544, 4112, 4688, 11744, 14675, 15432]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 5, 5]","[16292, 461, 35]",6.0,"[None, None, None]",,255958,21.0,3.583064541232826e+18,mouselab-mdp,5
"[6651, 7752, 8568]","[u'right', u'right', u'up']",train_inspect_cost,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'9', u'5', u'6', u'10', u'7'], u'time': [1786, 2153, 2618, 3306, 4370, 6063]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 10, 5]","[6650, 596, 296]",19.0,"[None, None, None]",,267058,22.0,7.868762594467914e+18,mouselab-mdp,5
"[10378, 11450, 16697]","[u'left', u'left', u'down']",train_inspect_cost,,,,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'1', u'2', u'10', u'6', u'11', u'8', u'7'], u'time': [1028, 1636, 2588, 2951, 3644, 4204, 5244, 6244, 8423]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 10, 10]","[10376, 544, 4741]",21.0,"[None, None, None]",,287024,23.0,-1.5846922163129664e+18,mouselab-mdp,5
"[5517, 6061, 6923]","[u'left', u'left', u'up']",train_inspect_cost,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'1', u'10', u'6'], u'time': [966, 1625, 2181, 3789, 4653]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 5, 10]","[5515, 20, 336]",20.0,"[None, None, None]",,296512,24.0,-6.909700207174625e+18,mouselab-mdp,5
"[14651, 15179, 15915]","[u'right', u'right', u'down']",train_final,,,,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 5, -10]","[14649, 10, 213]",5.0,"[None, None, None]",,318351,25.0,1.660935089319862e+18,mouselab-mdp,5
"[83, 832, 1968]","[u'right', u'right', u'up']",train_final,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 5, 5]","[81, 216, 620]",15.0,"[None, None, None]",,322111,26.0,1.3765381945531668e+18,mouselab-mdp,5
"[160, 833, 1359]","[u'right', u'right', u'up']",train_final,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 5, 5]","[157, 160, 20]",20.0,"[None, None, None]",,325151,27.0,-7.299700932651748e+18,mouselab-mdp,5
"[107, 668, 1178]","[u'right', u'right', u'up']",train_final,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, -10, 10]","[106, 43, 2]",5.0,"[None, None, None]",,328254,28.0,3.6370751421926886e+18,mouselab-mdp,5
"[42, 602, 1178]","[u'right', u'right', u'up']",train_final,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-10, -10, -5]","[41, 47, 57]",-25.0,"[None, None, None]",,331086,29.0,6.301694736193464e+17,mouselab-mdp,5
"[6327, 8727, 9767]","[u'up', u'up', u'right']",test,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9', u'1', u'2', u'10'], u'time': [2228, 3075, 3497, 4659, 5297]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -10, 10]","[6325, 1877, 517]",5.0,"[None, None, None]",,387019,30.0,7.434111409514572e+18,mouselab-mdp,5
"[4885, 5459, 6114]","[u'up', u'up', u'right']",test,,,,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'1', u'2', u'10'], u'time': [732, 1732, 2518, 3524, 4070]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -5, 10]","[4882, 63, 136]",10.0,"[None, None, None]",,395514,31.0,7.91556335598923e+18,mouselab-mdp,5
"[6360, 6918, 7911]","[u'up', u'up', u'left']",test,,,,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5', u'6', u'10', u'2'], u'time': [1609, 2066, 3337, 3794, 4625, 5824]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 10, -5]","[6358, 48, 458]",9.0,"[None, None, None]",,406217,32.0,2.0031782822548767e+18,mouselab-mdp,5
"[6827, 7771, 9066]","[u'left', u'left', u'up']",test,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'9', u'10', u'2', u'3', u'11'], u'time': [1669, 2044, 2756, 3365, 3973, 4965, 6207]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 5, 5]","[6824, 433, 779]",8.0,"[None, None, None]",,417848,33.0,2.64561491402998e+18,mouselab-mdp,5
"[8188, 8846, 9488]","[u'left', u'left', u'up']",test,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5', u'2', u'6', u'10', u'12', u'11'], u'time': [1086, 1510, 2254, 2968, 3782, 5125, 6286, 7742]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-5, 5, 10]","[8187, 139, 131]",2.0,"[None, None, None]",,430072,34.0,-5.149457503050632e+18,mouselab-mdp,5
"[5322, 6313, 6921]","[u'left', u'left', u'down']",test,,,,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'1', u'9', u'10', u'6', u'2'], u'time': [1188, 1571, 2443, 3235, 4003, 4732]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 5, 10]","[5319, 482, 90]",14.0,"[None, None, None]",,439688,35.0,-2.7782514449718523e+18,mouselab-mdp,5
"[6057, 6602, 7209]","[u'left', u'left', u'up']",test,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5', u'6', u'10', u'11', u'12'], u'time': [723, 1703, 2011, 2619, 3572, 3956, 5127]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, -5, 10]","[6055, 36, 90]",8.0,"[None, None, None]",,449335,36.0,-3.8790525829275725e+17,mouselab-mdp,5
"[5398, 5942, 6518]","[u'right', u'right', u'up']",test,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'10', u'1', u'5', u'6'], u'time': [648, 1049, 1605, 2064, 3792]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[-5, 10, 10]","[5396, 12, 54]",10.0,"[None, None, None]",,457974,37.0,-8.430627562648791e+18,mouselab-mdp,5
"[4342, 5028, 5684]","[u'left', u'left', u'up']",test,,,,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5', u'10', u'11', u'12'], u'time': [1063, 1455, 1896, 2543, 3056, 4054]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 10, 10]","[4340, 157, 146]",19.0,"[None, None, None]",,465605,38.0,-2.406626739250812e+18,mouselab-mdp,5
"[4545, 5153, 5809]","[u'right', u'right', u'down']",test,,,,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5', u'6', u'10'], u'time': [467, 956, 1892, 3326, 4077]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[5, 10, 5]","[4544, 100, 141]",15.0,"[None, None, None]",,474165,39.0,-3.810609463936167e+18,mouselab-mdp,5
"[2811, 3354, 3932]","[u'right', u'right', u'up']",test,,,,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'1', u'5', u'9'], u'time': [758, 1828, 2260]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}",,,"[10, 10, 5]","[2809, 33, 46]",22.0,"[None, None, None]",,480628,40.0,-6.552867048006103e+18,mouselab-mdp,5
