action_times,actions,block,path,queries,rewards,rt,score,simulation_mode,state_rewards,time_elapsed,trial_index,trial_id,trial_type,pid
"[1671, 2763, 3338]","[u'right', u'right', u'down']",train_hidden,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-10, 10, -5]","[1661, 570, 48]",-5.0,"[None, None, None]","[u'', 10, -5, -10, -10, -10, 10, -10, -5, 10, -5, 10, -5]",138709,13.0,9.076059563084848e+18,mouselab-mdp,12
"[915, 1464, 2040]","[u'right', u'right', u'down']",train_hidden,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, -10]","[908, 32, 59]",10.0,"[None, None, None]","[u'', 10, 5, 10, 5, 10, 10, -5, -10, 5, -5, -10, 5]",143286,14.0,4.3967390784059443e+18,mouselab-mdp,12
"[39822, 40329, 41411]","[u'up', u'up', u'right']",train_inspector,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'6', u'8', u'1', u'4', u'9', u'10', u'12', u'11', u'7', u'2', u'3'], u'time': [12110, 13271, 14293, 18016, 20722, 22600, 23210, 24139, 24894, 26356, 36336, 36919]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 10, 5]","[39814, 6, 537]",10.0,"[None, None, None]","[u'', -5, 10, 5, 5, -5, 5, -5, -10, 5, -5, 5, 10]",189246,15.0,-5.812682556850434e+18,mouselab-mdp,12
"[12927, 13497, 14025]","[u'left', u'left', u'down']",train_inspector,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'10', u'11', u'12', u'9', u'1', u'4', u'2', u'3', u'5', u'6', u'7', u'8'], u'time': [2326, 3614, 4440, 5377, 6211, 7044, 7755, 8455, 9335, 9931, 10417, 11950]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 5, 10]","[12921, 51, 10]",25.0,"[None, None, None]","[u'', 10, 5, -10, 5, -5, 5, 10, -5, 10, 5, -10, 10]",205833,16.0,-6.457953215426968e+18,mouselab-mdp,12
"[9406, 10011, 10585]","[u'right', u'right', u'down']",train_inspector,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'10', u'11', u'4', u'2', u'3', u'7', u'6', u'8', u'5'], u'time': [2093, 2733, 3467, 4321, 5001, 5673, 6431, 6995, 7649, 8408]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 10, 10]","[9396, 82, 51]",15.0,"[None, None, None]","[u'', 10, -10, -10, -5, -5, 10, 5, 10, -5, -10, -10, -5]",218929,17.0,-9.003921373543949e+18,mouselab-mdp,12
"[14632, 15210, 15736]","[u'left', u'left', u'up']",train_inspector,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'10', u'11', u'9', u'1', u'4', u'2', u'3', u'5', u'7', u'6', u'8'], u'time': [1941, 2482, 3503, 4227, 4880, 5488, 5994, 6599, 7917, 8943, 9504, 10402]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, -5, 10]","[14624, 80, 3]",10.0,"[None, None, None]","[u'', -10, -5, -5, 10, 10, -5, 5, -10, 5, -5, 10, 5]",237615,18.0,-4.641247981390103e+18,mouselab-mdp,12
"[11182, 11790, 12342]","[u'up', u'up', u'left']",train_inspector,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'12', u'10', u'11', u'9', u'1', u'4', u'2', u'3', u'5', u'6', u'7', u'8'], u'time': [909, 1383, 2018, 2578, 3694, 4818, 5291, 5802, 6536, 7166, 7636, 8269]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-10, 10, 5]","[11172, 96, 18]",5.0,"[None, None, None]","[u'', -10, 10, -5, 5, 5, -10, -10, -10, -10, -5, -10, -10]",252856,19.0,6.612009546738605e+18,mouselab-mdp,12
"[10171, 16677, 17930]","[u'right', u'right', u'down']",train_inspect_cost,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'1', u'9'], u'time': [5988, 8253, 9046]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, -5, 5]","[10161, 5976, 732]",2.0,"[None, None, None]","[u'', -5, 10, -5, 10, 5, -5, 10, 5, -5, 10, -5, -5]",275637,20.0,7.213920450040262e+18,mouselab-mdp,12
"[9680, 10878, 12044]","[u'left', u'left', u'up']",train_inspect_cost,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'2', u'9', u'5'], u'time': [6070, 7223, 8336]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, -5, -5]","[9671, 684, 638]",-8.0,"[None, None, None]","[u'', -10, -5, -5, 5, -10, -10, -10, -10, 5, -5, -5, 5]",290185,21.0,-9.136662483728007e+18,mouselab-mdp,12
"[3478, 4240, 4946]","[u'right', u'right', u'up']",train_inspect_cost,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, -10, 5]","[3472, 256, 175]",-10.0,"[None, None, None]","[u'', -5, -10, 5, 5, -5, -10, 5, -5, 10, -5, 5, -10]",297651,22.0,-8.166458029472813e+18,mouselab-mdp,12
"[877, 1565, 2208]","[u'left', u'left', u'down']",train_inspect_cost,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, -10, -10]","[869, 163, 124]",-15.0,"[None, None, None]","[u'', 5, -5, -5, -10, 10, -10, 10, -10, 5, -10, 10, -10]",302390,23.0,-5.537817334537116e+18,mouselab-mdp,12
"[750, 1564, 2666]","[u'up', u'up', u'left']",train_inspect_cost,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 5, 10]","[740, 299, 583]",20.0,"[None, None, None]","[u'', 5, 5, -5, 10, 5, -5, 5, 5, 5, -5, -10, -5]",307828,24.0,7.374792400222714e+18,mouselab-mdp,12
"[15626, 16246, 16924]","[u'right', u'right', u'down']",train_final,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'7', u'8'], u'time': [9316, 13593, 14628]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 10, 5]","[15617, 117, 161]",17.0,"[None, None, None]","[u'', 5, 10, 10, -5, 5, 10, -5, 5, -10, -5, -10, 5]",329393,25.0,5.25598264187708e+18,mouselab-mdp,12
"[4687, 5194, 6144]","[u'right', u'right', u'down']",train_final,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, -5]","[4681, 5, 409]",15.0,"[None, None, None]","[u'', -10, -5, -5, 10, 10, 10, 5, -5, -5, 10, 5, 10]",338024,26.0,-2.464562972607473e+18,mouselab-mdp,12
"[1276, 1839, 2549]","[u'right', u'right', u'down']",train_final,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-10, -10, -5]","[1271, 43, 170]",-25.0,"[None, None, None]","[u'', -5, 5, -10, -5, -10, -10, -10, -5, -5, 5, -5, 5]",342909,27.0,-8.315324230000916e+18,mouselab-mdp,12
"[1078, 2190, 2808]","[u'right', u'right', u'down']",train_final,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-10, -10, -5]","[1073, 588, 89]",-25.0,"[None, None, None]","[u'', -5, 5, -5, -5, -10, -10, 10, -5, 10, -10, -5, 5]",348222,28.0,8.077601249506434e+18,mouselab-mdp,12
"[757, 1343, 2289]","[u'right', u'right', u'down']",train_final,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, -5]","[752, 61, 423]",15.0,"[None, None, None]","[u'', -5, 5, 5, -10, 10, 10, 10, -5, 5, -5, 5, 10]",352727,29.0,-2.6104954135648773e+18,mouselab-mdp,12
"[13092, 13731, 14635]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'1', u'3'], u'time': [4298, 5985, 10915]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 5, 5]","[13082, 134, 386]",12.0,"[None, None, None]","[u'', 5, 5, -10, 5, -10, 10, 5, -10, 10, -10, 10, 5]",445598,30.0,7.494910043448008e+18,mouselab-mdp,12
"[4336, 5038, 6365]","[u'left', u'left', u'up']",test,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'5', u'9'], u'time': [1321, 2674]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, -5, 10]","[4327, 183, 811]",8.0,"[None, None, None]","[u'', 10, 10, 5, 5, -10, -5, -5, -10, 5, -5, 10, 10]",454893,31.0,8.086241799233455e+18,mouselab-mdp,12
"[9021, 9810, 12174]","[u'left', u'left', u'up']",test,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'11'], u'time': [4221, 7777]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, 5]","[9010, 274, 1833]",23.0,"[None, None, None]","[u'', 5, 10, -10, -10, 10, 5, -10, 10, 10, 10, 5, -10]",470060,32.0,-8.624537318595376e+18,mouselab-mdp,12
"[9667, 10316, 10883]","[u'left', u'left', u'down']",test,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'10', u'11'], u'time': [1497, 6133, 8013]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 10, -10]","[9656, 128, 49]",2.0,"[None, None, None]","[u'', 5, -10, 10, -10, -5, 10, -10, 5, 5, 10, -5, -10]",483748,33.0,-5.616229570178317e+18,mouselab-mdp,12
"[10661, 11284, 12235]","[u'right', u'right', u'up']",test,"[u'0', u'5', u'6', u'7']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5', u'7', u'8'], u'time': [1142, 4378, 5893, 7995, 9466]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, 10]","[10652, 97, 414]",25.0,"[None, None, None]","[u'', -5, -10, -5, 10, 10, 10, 10, -10, -10, -10, -5, -10]",498761,34.0,2.356810097693599e+18,mouselab-mdp,12
"[16818, 17375, 17995]","[u'up', u'up', u'right']",test,"[u'0', u'1', u'2', u'3']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5', u'2', u'10', u'4', u'3'], u'time': [5901, 7210, 8510, 10697, 11686, 15002, 15750]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 10, 5]","[16809, 34, 99]",3.0,"[None, None, None]","[u'', -5, 10, 5, -5, -10, -5, 5, -5, -5, -5, 10, -5]",519682,35.0,6.150233340115579e+18,mouselab-mdp,12
"[6317, 6898, 7497]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'2', u'4'], u'time': [993, 1948, 4082, 5161]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, 10]","[6307, 63, 79]",26.0,"[None, None, None]","[u'', 10, 10, 5, 10, -10, 10, -10, -10, -5, -10, 5, -10]",530211,36.0,4.981813421836143e+18,mouselab-mdp,12
"[4590, 5251, 6083]","[u'left', u'left', u'down']",test,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'11', u'12'], u'time': [1011, 2436, 3382]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, 10]","[4582, 145, 311]",27.0,"[None, None, None]","[u'', -10, 10, 10, -5, -5, 10, -5, -10, 10, 10, -5, 10]",539122,37.0,-4.1003180650031995e+18,mouselab-mdp,12
"[10037, 10615, 11493]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5', u'7', u'8', u'3', u'4'], u'time': [1106, 2034, 2865, 4120, 5033, 7339, 8769]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, 5, 10]","[10025, 50, 364]",13.0,"[None, None, None]","[u'', 5, 5, 5, 10, 5, -5, -5, -10, -5, -10, 10, -10]",553262,38.0,5.189627300054367e+18,mouselab-mdp,12
"[7515, 8129, 8960]","[u'left', u'left', u'down']",test,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5', u'12'], u'time': [1267, 2110, 2939, 5282]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, -10, 10]","[7506, 77, 304]",1.0,"[None, None, None]","[u'', -10, -5, -5, 5, -5, 5, 5, 5, 5, -10, 10, 10]",564773,39.0,5.514906028833953e+18,mouselab-mdp,12
"[22777, 23375, 24897]","[u'right', u'right', u'down']",test,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'3', u'4', u'5', u'10', u'6', u'7', u'8'], u'time': [1109, 2103, 3447, 4449, 6174, 8963, 15813, 17044, 18036]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-10, 10, 5]","[22769, 94, 1002]",-4.0,"[None, None, None]","[u'', 10, -10, -5, -5, -10, 10, -5, 5, -5, -10, -10, -10]",592223,40.0,-3.7612916714616883e+18,mouselab-mdp,12
"[7856, 8434, 9149]","[u'right', u'right', u'down']",test,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5', u'8'], u'time': [1224, 3142, 4138, 6374]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, -10, 10]","[7846, 52, 201]",1.0,"[None, None, None]","[u'', -10, -10, -10, 5, 5, -10, -10, 10, 5, -10, -5, 5]",603710,41.0,7.530557414679124e+18,mouselab-mdp,12
"[5100, 5660, 6967]","[u'left', u'left', u'up']",test,"[u'0', u'9', u'10', u'11']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'12', u'11'], u'time': [1168, 2604, 3563]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 5, 10]","[5089, 62, 786]",22.0,"[None, None, None]","[u'', -10, -5, 5, -5, -10, 5, 5, 5, 10, 5, 10, -10]",613566,42.0,-5.4249062934784986e+17,mouselab-mdp,12
"[17347, 17909, 18441]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5', u'6', u'7', u'8', u'2', u'4'], u'time': [2047, 3217, 5315, 8632, 10531, 11584, 14360, 15275]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 5, 5]","[17340, 36, 19]",-3.0,"[None, None, None]","[u'', -5, 5, -5, 5, -10, 10, -5, -10, -10, -10, 5, 5]",634398,43.0,8.808609661304966e+18,mouselab-mdp,12
"[8652, 9725, 10301]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'5', u'1', u'2', u'4'], u'time': [1415, 2685, 3623, 5015, 5875]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[-5, 5, 5]","[8643, 551, 50]",0.0,"[None, None, None]","[u'', -5, 5, 5, 5, -10, 10, 10, 5, -10, 10, -10, -5]",647373,44.0,-8.511375057859465e+18,mouselab-mdp,12
"[4885, 5446, 6285]","[u'left', u'left', u'down']",test,"[u'0', u'9', u'10', u'12']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'11', u'12'], u'time': [1358, 2845, 3850]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[10, 10, 5]","[4876, 37, 325]",22.0,"[None, None, None]","[u'', -10, 10, -10, 5, -5, 5, -10, -10, 10, 10, -5, 5]",656241,45.0,-4.940336971661e+18,mouselab-mdp,12
"[6724, 7315, 8104]","[u'right', u'right', u'down']",test,"[u'0', u'5', u'6', u'8']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'5', u'7', u'8'], u'time': [1333, 2312, 3249, 4785, 5705]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, -10, 10]","[6712, 65, 269]",0.0,"[None, None, None]","[u'', -5, -10, -10, -5, 5, -10, -10, 10, -5, 5, -10, -10]",666877,46.0,1.960338415622663e+18,mouselab-mdp,12
"[6268, 6831, 7579]","[u'up', u'up', u'left']",test,"[u'0', u'1', u'2', u'4']","{u'mouseover': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}, u'click': {u'state': {u'target': [u'9', u'1', u'3', u'4'], u'time': [1248, 2293, 4008, 4974]}, u'edge': {u'target': [], u'time': []}}, u'mouseout': {u'state': {u'target': [], u'time': []}, u'edge': {u'target': [], u'time': []}}}","[5, -5, 10]","[6258, 43, 220]",6.0,"[None, None, None]","[u'', 5, -5, -10, 10, -10, -10, -5, -5, -10, 5, -10, 5]",677524,47.0,2.252076120381865e+18,mouselab-mdp,12
